threshold,tp,fp,tn,fn,recall,specificity,precision,f1_score,model,processing,cycle,variant,dataset
0.11,10,1183,2751,0,1.0,0.699288256227758,0.008382229673093043,0.01662510390689942,faster_rcnn,clahe,1,scratch,val
0.14,10,1019,2915,0,1.0,0.740976105744789,0.009718172983479106,0.019249278152069296,faster_rcnn,clahe,1,scratch,val
0.17,10,874,3060,0,1.0,0.7778342653787493,0.011312217194570135,0.02237136465324385,faster_rcnn,clahe,1,scratch,val
0.2,9,774,3160,1,0.9,0.8032536858159633,0.011494252873563218,0.022698612862547287,faster_rcnn,clahe,1,scratch,val
0.24,8,663,3271,2,0.8,0.831469242501271,0.011922503725782414,0.023494860499265784,faster_rcnn,clahe,1,scratch,val
0.27,7,591,3343,3,0.7,0.8497712252160651,0.011705685618729096,0.023026315789473683,faster_rcnn,clahe,1,scratch,val
0.3,7,525,3409,3,0.7,0.8665480427046264,0.013157894736842105,0.025830258302583023,faster_rcnn,clahe,1,scratch,val
0.33,7,459,3475,3,0.7,0.8833248601931876,0.015021459227467811,0.029411764705882356,faster_rcnn,clahe,1,scratch,val
0.37,7,411,3523,3,0.7,0.8955261820030503,0.01674641148325359,0.03271028037383177,faster_rcnn,clahe,1,scratch,val
0.4,7,369,3565,3,0.7,0.9062023385866802,0.018617021276595744,0.03626943005181347,faster_rcnn,clahe,1,scratch,val
0.43,7,342,3592,3,0.7,0.913065582104728,0.02005730659025788,0.038997214484679674,faster_rcnn,clahe,1,scratch,val
0.46,7,295,3639,3,0.7,0.9250127097102187,0.023178807947019868,0.04487179487179487,faster_rcnn,clahe,1,scratch,val
0.5,7,255,3679,3,0.7,0.9351804778851042,0.026717557251908396,0.051470588235294115,faster_rcnn,clahe,1,scratch,val
0.53,7,226,3708,3,0.7,0.9425521098118963,0.030042918454935622,0.05761316872427984,faster_rcnn,clahe,1,scratch,val
0.56,6,202,3732,4,0.6,0.9486527707168276,0.028846153846153848,0.05504587155963303,faster_rcnn,clahe,1,scratch,val
0.59,6,172,3762,4,0.6,0.9562785968479919,0.033707865168539325,0.06382978723404255,faster_rcnn,clahe,1,scratch,val
0.63,4,145,3789,6,0.4,0.9631418403660397,0.026845637583892617,0.050314465408805034,faster_rcnn,clahe,1,scratch,val
0.66,4,128,3806,6,0.4,0.9674631418403661,0.030303030303030304,0.05633802816901409,faster_rcnn,clahe,1,scratch,val
0.69,4,111,3823,6,0.4,0.9717844433146924,0.034782608695652174,0.064,faster_rcnn,clahe,1,scratch,val
0.72,4,98,3836,6,0.4,0.9750889679715302,0.0392156862745098,0.07142857142857142,faster_rcnn,clahe,1,scratch,val
0.76,3,82,3852,7,0.3,0.9791560752414845,0.03529411764705882,0.06315789473684211,faster_rcnn,clahe,1,scratch,val
0.79,3,64,3870,7,0.3,0.983731570920183,0.04477611940298507,0.0779220779220779,faster_rcnn,clahe,1,scratch,val
0.82,2,54,3880,8,0.2,0.9862735129639044,0.03571428571428571,0.06060606060606061,faster_rcnn,clahe,1,scratch,val
0.85,1,39,3895,9,0.1,0.9900864260294865,0.025,0.04000000000000001,faster_rcnn,clahe,1,scratch,val
0.89,1,16,3918,9,0.1,0.9959328927300457,0.058823529411764705,0.07407407407407408,faster_rcnn,clahe,1,scratch,val
0.92,1,12,3922,9,0.1,0.9969496695475343,0.07692307692307693,0.08695652173913043,faster_rcnn,clahe,1,scratch,val
0.95,1,11,3923,9,0.1,0.9972038637519065,0.08333333333333333,0.0909090909090909,faster_rcnn,clahe,1,scratch,val
0.01,12,1019,6383,1,0.9230769230769231,0.8623345041880572,0.011639185257032008,0.022988505747126436,faster_rcnn,clahe,2,pretrained,test
0.04,12,623,6779,1,0.9230769230769231,0.9158335584977033,0.01889763779527559,0.037037037037037035,faster_rcnn,clahe,2,pretrained,test
0.07,11,498,6904,2,0.8461538461538461,0.9327208862469603,0.021611001964636542,0.0421455938697318,faster_rcnn,clahe,2,pretrained,test
0.11,11,401,7001,2,0.8461538461538461,0.9458254525803836,0.02669902912621359,0.05176470588235294,faster_rcnn,clahe,2,pretrained,test
0.14,11,350,7052,2,0.8461538461538461,0.9527154823020805,0.030470914127423823,0.058823529411764705,faster_rcnn,clahe,2,pretrained,test
0.17,11,299,7103,2,0.8461538461538461,0.9596055120237773,0.035483870967741936,0.06811145510835913,faster_rcnn,clahe,2,pretrained,test
0.2,11,268,7134,2,0.8461538461538461,0.9637935693055931,0.03942652329749104,0.07534246575342464,faster_rcnn,clahe,2,pretrained,test
0.24,11,227,7175,2,0.8461538461538461,0.9693326128073494,0.046218487394957986,0.08764940239043825,faster_rcnn,clahe,2,pretrained,test
0.27,11,207,7195,2,0.8461538461538461,0.9720345852472305,0.05045871559633028,0.09523809523809525,faster_rcnn,clahe,2,pretrained,test
0.3,11,186,7216,2,0.8461538461538461,0.9748716563091057,0.05583756345177665,0.10476190476190478,faster_rcnn,clahe,2,pretrained,test
0.33,11,168,7234,2,0.8461538461538461,0.9773034315049987,0.061452513966480445,0.11458333333333334,faster_rcnn,clahe,2,pretrained,test
0.37,11,139,7263,2,0.8461538461538461,0.9812212915428262,0.07333333333333333,0.13496932515337423,faster_rcnn,clahe,2,pretrained,test
0.4,11,127,7275,2,0.8461538461538461,0.9828424750067549,0.07971014492753623,0.1456953642384106,faster_rcnn,clahe,2,pretrained,test
0.43,10,113,7289,3,0.7692307692307693,0.9847338557146718,0.08130081300813008,0.14705882352941174,faster_rcnn,clahe,2,pretrained,test
0.46,10,101,7301,3,0.7692307692307693,0.9863550391786003,0.09009009009009009,0.16129032258064516,faster_rcnn,clahe,2,pretrained,test
0.5,10,92,7310,3,0.7692307692307693,0.9875709267765469,0.09803921568627451,0.1739130434782609,faster_rcnn,clahe,2,pretrained,test
0.53,10,85,7317,3,0.7692307692307693,0.9885166171305053,0.10526315789473684,0.18518518518518517,faster_rcnn,clahe,2,pretrained,test
0.56,10,78,7324,3,0.7692307692307693,0.9894623074844636,0.11363636363636363,0.198019801980198,faster_rcnn,clahe,2,pretrained,test
0.59,10,68,7334,3,0.7692307692307693,0.9908132937044042,0.1282051282051282,0.21978021978021975,faster_rcnn,clahe,2,pretrained,test
0.63,10,57,7345,3,0.7692307692307693,0.9922993785463389,0.14925373134328357,0.24999999999999997,faster_rcnn,clahe,2,pretrained,test
0.66,10,53,7349,3,0.7692307692307693,0.992839773034315,0.15873015873015872,0.2631578947368421,faster_rcnn,clahe,2,pretrained,test
0.69,10,43,7359,3,0.7692307692307693,0.9941907592542556,0.18867924528301888,0.30303030303030304,faster_rcnn,clahe,2,pretrained,test
0.72,10,41,7361,3,0.7692307692307693,0.9944609564982437,0.19607843137254902,0.31250000000000006,faster_rcnn,clahe,2,pretrained,test
0.76,9,31,7371,4,0.6923076923076923,0.9958119427181843,0.225,0.339622641509434,faster_rcnn,clahe,2,pretrained,test
0.79,9,24,7378,4,0.6923076923076923,0.9967576330721427,0.2727272727272727,0.391304347826087,faster_rcnn,clahe,2,pretrained,test
0.82,9,14,7388,4,0.6923076923076923,0.9981086192920832,0.391304347826087,0.5,faster_rcnn,clahe,2,pretrained,test
0.85,9,12,7390,4,0.6923076923076923,0.9983788165360713,0.42857142857142855,0.5294117647058824,faster_rcnn,clahe,2,pretrained,test
0.89,9,2,7400,4,0.6923076923076923,0.9997298027560119,0.8181818181818182,0.7500000000000001,faster_rcnn,clahe,2,pretrained,test
0.92,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,clahe,2,pretrained,test
0.95,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,clahe,2,pretrained,test
0.01,2,615,3319,8,0.2,0.8436705643111337,0.0032414910858995136,0.006379585326953748,faster_rcnn,clahe,2,pretrained,val
0.04,1,299,3635,9,0.1,0.9239959328927301,0.0033333333333333335,0.006451612903225807,faster_rcnn,clahe,2,pretrained,val
0.07,1,182,3752,9,0.1,0.9537366548042705,0.00546448087431694,0.010362694300518133,faster_rcnn,clahe,2,pretrained,val
0.11,1,114,3820,9,0.1,0.971021860701576,0.008695652173913044,0.016,faster_rcnn,clahe,2,pretrained,val
0.14,1,82,3852,9,0.1,0.9791560752414845,0.012048192771084338,0.021505376344086023,faster_rcnn,clahe,2,pretrained,val
0.17,0,57,3877,10,0.0,0.985510930350788,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.2,0,41,3893,10,0.0,0.9895780376207423,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.24,0,27,3907,10,0.0,0.9931367564819522,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.27,0,21,3913,10,0.0,0.994661921708185,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.3,0,17,3917,10,0.0,0.9956786985256736,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.33,0,13,3921,10,0.0,0.9966954753431622,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.37,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.4,0,11,3923,10,0.0,0.9972038637519065,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.43,0,10,3924,10,0.0,0.9974580579562786,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.46,0,9,3925,10,0.0,0.9977122521606507,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.5,0,8,3926,10,0.0,0.9979664463650229,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.53,0,5,3929,10,0.0,0.9987290289781393,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.56,0,4,3930,10,0.0,0.9989832231825114,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.59,0,4,3930,10,0.0,0.9989832231825114,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.63,0,3,3931,10,0.0,0.9992374173868835,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.66,0,3,3931,10,0.0,0.9992374173868835,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.69,0,3,3931,10,0.0,0.9992374173868835,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.72,0,1,3933,10,0.0,0.9997458057956279,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.76,0,1,3933,10,0.0,0.9997458057956279,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.79,0,1,3933,10,0.0,0.9997458057956279,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.82,0,1,3933,10,0.0,0.9997458057956279,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.85,0,1,3933,10,0.0,0.9997458057956279,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.89,0,0,3934,10,0.0,1.0,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.92,0,0,3934,10,0.0,1.0,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.95,0,0,3934,10,0.0,1.0,0.0,0.0,faster_rcnn,clahe,2,pretrained,val
0.01,12,1137,6265,1,0.9230769230769231,0.8463928667927587,0.010443864229765013,0.02065404475043029,faster_rcnn,clahe,2,scratch,test
0.04,12,698,6704,1,0.9230769230769231,0.9057011618481492,0.016901408450704224,0.03319502074688797,faster_rcnn,clahe,2,scratch,test
0.07,12,603,6799,1,0.9230769230769231,0.9185355309375844,0.01951219512195122,0.03821656050955414,faster_rcnn,clahe,2,scratch,test
0.11,12,513,6889,1,0.9230769230769231,0.9306944069170494,0.022857142857142857,0.04460966542750929,faster_rcnn,clahe,2,scratch,test
0.14,12,448,6954,1,0.9230769230769231,0.9394758173466631,0.02608695652173913,0.0507399577167019,faster_rcnn,clahe,2,scratch,test
0.17,12,386,7016,1,0.9230769230769231,0.9478519319102945,0.03015075376884422,0.058394160583941604,faster_rcnn,clahe,2,scratch,test
0.2,12,326,7076,1,0.9230769230769231,0.9559578492299379,0.03550295857988166,0.06837606837606838,faster_rcnn,clahe,2,scratch,test
0.24,12,248,7154,1,0.9230769230769231,0.9664955417454743,0.046153846153846156,0.08791208791208792,faster_rcnn,clahe,2,scratch,test
0.27,12,207,7195,1,0.9230769230769231,0.9720345852472305,0.0547945205479452,0.10344827586206896,faster_rcnn,clahe,2,scratch,test
0.3,12,175,7227,1,0.9230769230769231,0.9763577411510402,0.06417112299465241,0.12000000000000001,faster_rcnn,clahe,2,scratch,test
0.33,12,152,7250,1,0.9230769230769231,0.9794650094569035,0.07317073170731707,0.13559322033898305,faster_rcnn,clahe,2,scratch,test
0.37,12,128,7274,1,0.9230769230769231,0.9827073763847609,0.08571428571428572,0.15686274509803924,faster_rcnn,clahe,2,scratch,test
0.4,12,115,7287,1,0.9230769230769231,0.9844636584706836,0.09448818897637795,0.17142857142857143,faster_rcnn,clahe,2,scratch,test
0.43,12,112,7290,1,0.9230769230769231,0.9848689543366658,0.0967741935483871,0.17518248175182483,faster_rcnn,clahe,2,scratch,test
0.46,12,104,7298,1,0.9230769230769231,0.9859497433126182,0.10344827586206896,0.18604651162790697,faster_rcnn,clahe,2,scratch,test
0.5,12,89,7313,1,0.9230769230769231,0.987976222642529,0.1188118811881188,0.2105263157894737,faster_rcnn,clahe,2,scratch,test
0.53,12,81,7321,1,0.9230769230769231,0.9890570116184815,0.12903225806451613,0.22641509433962262,faster_rcnn,clahe,2,scratch,test
0.56,12,68,7334,1,0.9230769230769231,0.9908132937044042,0.15,0.2580645161290323,faster_rcnn,clahe,2,scratch,test
0.59,12,59,7343,1,0.9230769230769231,0.9920291813023507,0.16901408450704225,0.2857142857142857,faster_rcnn,clahe,2,scratch,test
0.63,12,45,7357,1,0.9230769230769231,0.9939205620102675,0.21052631578947367,0.34285714285714286,faster_rcnn,clahe,2,scratch,test
0.66,12,34,7368,1,0.9230769230769231,0.9954066468522021,0.2608695652173913,0.4067796610169491,faster_rcnn,clahe,2,scratch,test
0.69,12,23,7379,1,0.9230769230769231,0.9968927316941367,0.34285714285714286,0.5000000000000001,faster_rcnn,clahe,2,scratch,test
0.72,12,16,7386,1,0.9230769230769231,0.9978384220480951,0.42857142857142855,0.5853658536585366,faster_rcnn,clahe,2,scratch,test
0.76,11,2,7400,2,0.8461538461538461,0.9997298027560119,0.8461538461538461,0.8461538461538461,faster_rcnn,clahe,2,scratch,test
0.79,11,2,7400,2,0.8461538461538461,0.9997298027560119,0.8461538461538461,0.8461538461538461,faster_rcnn,clahe,2,scratch,test
0.82,11,0,7402,2,0.8461538461538461,1.0,1.0,0.9166666666666666,faster_rcnn,clahe,2,scratch,test
0.85,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,faster_rcnn,clahe,2,scratch,test
0.89,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,faster_rcnn,clahe,2,scratch,test
0.92,10,0,7402,3,0.7692307692307693,1.0,1.0,0.8695652173913044,faster_rcnn,clahe,2,scratch,test
0.95,9,0,7402,4,0.6923076923076923,1.0,1.0,0.8181818181818181,faster_rcnn,clahe,2,scratch,test
0.01,9,278,3656,1,0.9,0.929334011184545,0.0313588850174216,0.06060606060606061,faster_rcnn,clahe,2,scratch,val
0.04,9,139,3795,1,0.9,0.9646670055922725,0.060810810810810814,0.11392405063291139,faster_rcnn,clahe,2,scratch,val
0.07,9,84,3850,1,0.9,0.9786476868327402,0.0967741935483871,0.17475728155339806,faster_rcnn,clahe,2,scratch,val
0.11,8,61,3873,2,0.8,0.9844941535332994,0.11594202898550725,0.20253164556962025,faster_rcnn,clahe,2,scratch,val
0.14,8,52,3882,2,0.8,0.9867819013726487,0.13333333333333333,0.2285714285714286,faster_rcnn,clahe,2,scratch,val
0.17,8,48,3886,2,0.8,0.9877986781901372,0.14285714285714285,0.24242424242424243,faster_rcnn,clahe,2,scratch,val
0.2,8,40,3894,2,0.8,0.9898322318251144,0.16666666666666666,0.27586206896551724,faster_rcnn,clahe,2,scratch,val
0.24,8,36,3898,2,0.8,0.990849008642603,0.18181818181818182,0.2962962962962963,faster_rcnn,clahe,2,scratch,val
0.27,8,34,3900,2,0.8,0.9913573970513472,0.19047619047619047,0.3076923076923077,faster_rcnn,clahe,2,scratch,val
0.3,8,32,3902,2,0.8,0.9918657854600915,0.2,0.32000000000000006,faster_rcnn,clahe,2,scratch,val
0.33,8,30,3904,2,0.8,0.9923741738688358,0.21052631578947367,0.3333333333333333,faster_rcnn,clahe,2,scratch,val
0.37,8,28,3906,2,0.8,0.9928825622775801,0.2222222222222222,0.3478260869565218,faster_rcnn,clahe,2,scratch,val
0.4,8,28,3906,2,0.8,0.9928825622775801,0.2222222222222222,0.3478260869565218,faster_rcnn,clahe,2,scratch,val
0.43,8,27,3907,2,0.8,0.9931367564819522,0.22857142857142856,0.3555555555555555,faster_rcnn,clahe,2,scratch,val
0.46,8,27,3907,2,0.8,0.9931367564819522,0.22857142857142856,0.3555555555555555,faster_rcnn,clahe,2,scratch,val
0.5,8,22,3912,2,0.8,0.9944077275038129,0.26666666666666666,0.4,faster_rcnn,clahe,2,scratch,val
0.53,7,20,3914,3,0.7,0.9949161159125572,0.25925925925925924,0.37837837837837834,faster_rcnn,clahe,2,scratch,val
0.56,7,18,3916,3,0.7,0.9954245043213015,0.28,0.4,faster_rcnn,clahe,2,scratch,val
0.59,7,17,3917,3,0.7,0.9956786985256736,0.2916666666666667,0.4117647058823529,faster_rcnn,clahe,2,scratch,val
0.63,7,16,3918,3,0.7,0.9959328927300457,0.30434782608695654,0.42424242424242425,faster_rcnn,clahe,2,scratch,val
0.66,7,16,3918,3,0.7,0.9959328927300457,0.30434782608695654,0.42424242424242425,faster_rcnn,clahe,2,scratch,val
0.69,7,14,3920,3,0.7,0.99644128113879,0.3333333333333333,0.45161290322580644,faster_rcnn,clahe,2,scratch,val
0.72,7,12,3922,3,0.7,0.9969496695475343,0.3684210526315789,0.48275862068965514,faster_rcnn,clahe,2,scratch,val
0.76,7,12,3922,3,0.7,0.9969496695475343,0.3684210526315789,0.48275862068965514,faster_rcnn,clahe,2,scratch,val
0.79,7,12,3922,3,0.7,0.9969496695475343,0.3684210526315789,0.48275862068965514,faster_rcnn,clahe,2,scratch,val
0.82,6,12,3922,4,0.6,0.9969496695475343,0.3333333333333333,0.42857142857142855,faster_rcnn,clahe,2,scratch,val
0.85,5,11,3923,5,0.5,0.9972038637519065,0.3125,0.38461538461538464,faster_rcnn,clahe,2,scratch,val
0.89,4,11,3923,6,0.4,0.9972038637519065,0.26666666666666666,0.32,faster_rcnn,clahe,2,scratch,val
0.92,1,10,3924,9,0.1,0.9974580579562786,0.09090909090909091,0.09523809523809525,faster_rcnn,clahe,2,scratch,val
0.95,1,9,3925,9,0.1,0.9977122521606507,0.1,0.10000000000000002,faster_rcnn,clahe,2,scratch,val
0.01,13,5597,1805,0,1.0,0.24385301269927045,0.0023172905525846704,0.004623866263560377,faster_rcnn,clahe,3,pretrained,test
0.04,13,2004,5398,0,1.0,0.7292623615239124,0.006445215666831929,0.012807881773399015,faster_rcnn,clahe,3,pretrained,test
0.07,11,1008,6394,2,0.8461538461538461,0.8638205890299919,0.010794896957801767,0.02131782945736434,faster_rcnn,clahe,3,pretrained,test
0.11,11,475,6927,2,0.8461538461538461,0.9358281545528235,0.02263374485596708,0.04408817635270541,faster_rcnn,clahe,3,pretrained,test
0.14,11,326,7076,2,0.8461538461538461,0.9559578492299379,0.032640949554896145,0.06285714285714286,faster_rcnn,clahe,3,pretrained,test
0.17,11,248,7154,2,0.8461538461538461,0.9664955417454743,0.04247104247104247,0.08088235294117646,faster_rcnn,clahe,3,pretrained,test
0.2,11,216,7186,2,0.8461538461538461,0.970818697649284,0.048458149779735685,0.09166666666666666,faster_rcnn,clahe,3,pretrained,test
0.24,11,188,7214,2,0.8461538461538461,0.9746014590651175,0.05527638190954774,0.10377358490566038,faster_rcnn,clahe,3,pretrained,test
0.27,11,172,7230,2,0.8461538461538461,0.9767630370170224,0.060109289617486336,0.11224489795918367,faster_rcnn,clahe,3,pretrained,test
0.3,11,168,7234,2,0.8461538461538461,0.9773034315049987,0.061452513966480445,0.11458333333333334,faster_rcnn,clahe,3,pretrained,test
0.33,10,160,7242,3,0.7692307692307693,0.9783842204809511,0.058823529411764705,0.1092896174863388,faster_rcnn,clahe,3,pretrained,test
0.37,10,151,7251,3,0.7692307692307693,0.9796001080788976,0.062111801242236024,0.11494252873563217,faster_rcnn,clahe,3,pretrained,test
0.4,10,139,7263,3,0.7692307692307693,0.9812212915428262,0.06711409395973154,0.12345679012345678,faster_rcnn,clahe,3,pretrained,test
0.43,10,131,7271,3,0.7692307692307693,0.9823020805187787,0.07092198581560284,0.12987012987012989,faster_rcnn,clahe,3,pretrained,test
0.46,10,129,7273,3,0.7692307692307693,0.9825722777627668,0.07194244604316546,0.13157894736842105,faster_rcnn,clahe,3,pretrained,test
0.5,10,117,7285,3,0.7692307692307693,0.9841934612266955,0.07874015748031496,0.14285714285714288,faster_rcnn,clahe,3,pretrained,test
0.53,10,110,7292,3,0.7692307692307693,0.9851391515806539,0.08333333333333333,0.15037593984962402,faster_rcnn,clahe,3,pretrained,test
0.56,10,102,7300,3,0.7692307692307693,0.9862199405566063,0.08928571428571429,0.16,faster_rcnn,clahe,3,pretrained,test
0.59,10,97,7305,3,0.7692307692307693,0.9868954336665766,0.09345794392523364,0.16666666666666666,faster_rcnn,clahe,3,pretrained,test
0.63,10,91,7311,3,0.7692307692307693,0.9877060253985409,0.09900990099009901,0.1754385964912281,faster_rcnn,clahe,3,pretrained,test
0.66,10,84,7318,3,0.7692307692307693,0.9886517157524993,0.10638297872340426,0.18691588785046728,faster_rcnn,clahe,3,pretrained,test
0.69,10,78,7324,3,0.7692307692307693,0.9894623074844636,0.11363636363636363,0.198019801980198,faster_rcnn,clahe,3,pretrained,test
0.72,10,68,7334,3,0.7692307692307693,0.9908132937044042,0.1282051282051282,0.21978021978021975,faster_rcnn,clahe,3,pretrained,test
0.76,10,56,7346,3,0.7692307692307693,0.9924344771683329,0.15151515151515152,0.25316455696202533,faster_rcnn,clahe,3,pretrained,test
0.79,10,52,7350,3,0.7692307692307693,0.9929748716563092,0.16129032258064516,0.26666666666666666,faster_rcnn,clahe,3,pretrained,test
0.82,9,40,7362,4,0.6923076923076923,0.9945960551202377,0.1836734693877551,0.2903225806451613,faster_rcnn,clahe,3,pretrained,test
0.85,9,29,7373,4,0.6923076923076923,0.9960821399621724,0.23684210526315788,0.35294117647058826,faster_rcnn,clahe,3,pretrained,test
0.89,9,20,7382,4,0.6923076923076923,0.9972980275601189,0.3103448275862069,0.4285714285714286,faster_rcnn,clahe,3,pretrained,test
0.92,9,10,7392,4,0.6923076923076923,0.9986490137800594,0.47368421052631576,0.5625,faster_rcnn,clahe,3,pretrained,test
0.95,9,1,7401,4,0.6923076923076923,0.999864901378006,0.9,0.7826086956521738,faster_rcnn,clahe,3,pretrained,test
