image_path,evaluation
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0324.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0729.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0848.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0523.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0965.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0745.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0685.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0999.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0718.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0609.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0843.JPG,Incorrect
/srv/shared_leopard_toad/2025/Documents/01.09.09.09.2025/5R/100MEDIA/DSCF0950.JPG,Incorrect
